2.979450864021224166e-01	2.769811418321397878e-01	2.769811418321397878e-01	2.761648327413231407e-01	2.758542744800297486e-01	2.758542744800297486e-01	2.756690810425112548e-01	2.756690810425112548e-01	2.756690810425112548e-01	2.737822376116357259e-01	2.737822376116357259e-01
2.962134221587518490e-01	2.755261009389703419e-01	2.749343809455332410e-01	2.749343809455332410e-01	2.736800872918331295e-01	2.726995005752100854e-01	2.726995005752100854e-01	2.726995005752100854e-01	2.726995005752100854e-01	2.724810995236791600e-01	2.723329163560963551e-01
2.963137277449020557e-01	2.755535034218219992e-01	2.749828220617891450e-01	2.749828220617891450e-01	2.749828220617891450e-01	2.749828220617891450e-01	2.749828220617891450e-01	2.749828220617891450e-01	2.742031487551602198e-01	2.742031487551602198e-01	2.736613100225275264e-01
2.964299086368445968e-01	2.763555567673962043e-01	2.755472178411002004e-01	2.726118998094038126e-01	2.726118998094038126e-01	2.726118998094038126e-01	2.726118998094038126e-01	2.726118998094038126e-01	2.726118998094038126e-01	2.726118998094038126e-01	2.726118998094038126e-01
2.981100046273433835e-01	2.768643347903935181e-01	2.761021732079861901e-01	2.759678917701798295e-01	2.759678917701798295e-01	2.750411346705272653e-01	2.747858798865115970e-01	2.741162367541379874e-01	2.738575826991688222e-01	2.738575826991688222e-01	2.728705358023595373e-01
2.972141419998322598e-01	2.816798590650461120e-01	2.790108606068774089e-01	2.790108606068774089e-01	2.788761468848796610e-01	2.788761468848796610e-01	2.786446147494845982e-01	2.786446147494845982e-01	2.786446147494845982e-01	2.786446147494845982e-01	2.786446147494845982e-01
2.987360484672315075e-01	2.781963227975247088e-01	2.752122216754489537e-01	2.752122216754489537e-01	2.749085751446810333e-01	2.749085751446810333e-01	2.749085751446810333e-01	2.747778723938296697e-01	2.736281866979117239e-01	2.719235974128800248e-01	2.719235974128800248e-01
2.963471737774935333e-01	2.825968783311169075e-01	2.822259002261691685e-01	2.819939153363006379e-01	2.805133841254494609e-01	2.805133841254494609e-01	2.805133841254494609e-01	2.800874288636024390e-01	2.800874288636024390e-01	2.786417850340255908e-01	2.786417850340255908e-01
2.990370639646895978e-01	2.756482603574039736e-01	2.756482603574039736e-01	2.749844127231173552e-01	2.742432367922079672e-01	2.742432367922079672e-01	2.742432367922079672e-01	2.742432367922079672e-01	2.742432367922079672e-01	2.731714248657226007e-01	2.731714248657226007e-01
2.954282905116225044e-01	2.830878857410315530e-01	2.807051762185915900e-01	2.798914764866684002e-01	2.798914764866684002e-01	2.797920607557200512e-01	2.793195392146255451e-01	2.793195392146255451e-01	2.788069573315706817e-01	2.784164963346538735e-01	2.784164963346538735e-01
