2.299263033866882324e+02	1.933574676513671875e-04	1.738071441650390625e-04	1.931190490722656250e-04	1.645088195800781250e-04	1.609325408935546875e-04	2.112388610839843750e-04	1.616477966308593750e-04	1.833438873291015625e-04	1.623630523681640625e-04
2.303547022342681885e+02	1.685619354248046875e-04	2.050399780273437500e-04	1.919269561767578125e-04	1.969337463378906250e-04	1.749992370605468750e-04	1.640319824218750000e-04	1.685619354248046875e-04	1.680850982666015625e-04	1.776218414306640625e-04
2.301362054347991943e+02	1.654624938964843750e-04	1.611709594726562500e-04	1.718997955322265625e-04	1.854896545410156250e-04	1.802444458007812500e-04	1.764297485351562500e-04	1.604557037353515625e-04	1.628398895263671875e-04	1.733303070068359375e-04
2.300280563831329346e+02	1.697540283203125000e-04	1.850128173828125000e-04	2.064704895019531250e-04	1.759529113769531250e-04	1.716613769531250000e-04	1.723766326904296875e-04	1.859664916992187500e-04	1.745223999023437500e-04	1.840591430664062500e-04
2.303236739635467529e+02	1.630783081054687500e-04	1.633167266845703125e-04	1.647472381591796875e-04	1.916885375976562500e-04	1.623630523681640625e-04	1.699924468994140625e-04	1.869201660156250000e-04	1.597404479980468750e-04	1.573562622070312500e-04
2.299445862770080566e+02	1.645088195800781250e-04	1.678466796875000000e-04	1.649856567382812500e-04	2.038478851318359375e-04	1.654624938964843750e-04	1.699924468994140625e-04	1.728534698486328125e-04	1.583099365234375000e-04	1.583099365234375000e-04
2.299661171436309814e+02	1.931190490722656250e-04	1.697540283203125000e-04	1.673698425292968750e-04	1.769065856933593750e-04	1.821517944335937500e-04	1.635551452636718750e-04	1.599788665771484375e-04	1.735687255859375000e-04	1.714229583740234375e-04
2.302355654239654541e+02	1.850128173828125000e-04	1.828670501708984375e-04	1.690387725830078125e-04	1.807212829589843750e-04	2.167224884033203125e-04	1.688003540039062500e-04	1.811981201171875000e-04	1.709461212158203125e-04	1.745223999023437500e-04
2.302028825283050537e+02	1.673698425292968750e-04	1.811981201171875000e-04	1.637935638427734375e-04	1.757144927978515625e-04	1.668930053710937500e-04	1.671314239501953125e-04	1.621246337890625000e-04	1.771450042724609375e-04	1.845359802246093750e-04
2.296126101016998291e+02	1.955032348632812500e-04	1.754760742187500000e-04	1.695156097412109375e-04	1.916885375976562500e-04	1.652240753173828125e-04	1.683235168457031250e-04	1.604557037353515625e-04	1.730918884277343750e-04	1.931190490722656250e-04
