1.797685623168945312e-01	5.611658096313476562e-03	5.602836608886718750e-03	7.805347442626953125e-03	8.100271224975585938e-03	7.969379425048828125e-03	6.687879562377929688e-03	5.403041839599609375e-03	5.984067916870117188e-03	6.574392318725585938e-03
1.131122112274169922e-01	5.263566970825195312e-03	5.079269409179687500e-03	4.936695098876953125e-03	4.802465438842773438e-03	4.806280136108398438e-03	4.753828048706054688e-03	5.012512207031250000e-03	5.198001861572265625e-03	5.739927291870117188e-03
1.190147399902343750e-01	5.198717117309570312e-03	4.998445510864257812e-03	7.306098937988281250e-03	7.657527923583984375e-03	7.610559463500976562e-03	7.593631744384765625e-03	5.216121673583984375e-03	5.605459213256835938e-03	5.040168762207031250e-03
1.724679470062255859e-01	5.215167999267578125e-03	6.173372268676757812e-03	7.914066314697265625e-03	6.565332412719726562e-03	5.098104476928710938e-03	4.885673522949218750e-03	4.981279373168945312e-03	5.652189254760742188e-03	5.356788635253906250e-03
1.134564876556396484e-01	5.238533020019531250e-03	4.986763000488281250e-03	4.945755004882812500e-03	4.873275756835937500e-03	4.829406738281250000e-03	6.568193435668945312e-03	5.157470703125000000e-03	4.931449890136718750e-03	5.186557769775390625e-03
1.125586032867431641e-01	5.148172378540039062e-03	4.863262176513671875e-03	5.232810974121093750e-03	5.015373229980468750e-03	4.828453063964843750e-03	5.285501480102539062e-03	5.447149276733398438e-03	4.871129989624023438e-03	4.843473434448242188e-03
1.253111362457275391e-01	5.197286605834960938e-03	6.219387054443359375e-03	7.660865783691406250e-03	7.341146469116210938e-03	5.331516265869140625e-03	5.831956863403320312e-03	7.682085037231445312e-03	5.680322647094726562e-03	7.789850234985351562e-03
1.238310337066650391e-01	5.174160003662109375e-03	6.427526473999023438e-03	7.680892944335937500e-03	7.625818252563476562e-03	7.617950439453125000e-03	5.283117294311523438e-03	5.142688751220703125e-03	5.104303359985351562e-03	5.414724349975585938e-03
1.176567077636718750e-01	5.487918853759765625e-03	5.409002304077148438e-03	5.217075347900390625e-03	4.894018173217773438e-03	4.875183105468750000e-03	5.121707916259765625e-03	5.647420883178710938e-03	4.984617233276367188e-03	4.973411560058593750e-03
1.134967803955078125e-01	5.450725555419921875e-03	5.232572555541992188e-03	5.105018615722656250e-03	5.035400390625000000e-03	5.209445953369140625e-03	5.608797073364257812e-03	5.060195922851562500e-03	4.988193511962890625e-03	5.014896392822265625e-03
